User_Name,"Dragon Beaux, San Francisco","Seven Hills, San Francisco","Acquerello, San Francisco","Betty Lou's Seafood and Grill, San Francisco","Sweet Maple, San Francisco","Ristorante Franchino, San Francisco","Harborview Restaurant & Bar, San Francisco","Nob Hill Cafe, San Francisco","Piccolo Forno, San Francisco","Lapisara Eatery, San Francisco","Coqueta, San Francisco","Anchor Oyster Bar & Seafood Market, San Francisco","ALX by Alexander's Steakhouse, San Francisco","Hollywood Cafe, San Francisco","Off the Grid: Fort Mason Center, San Francisco","Pacific Catch, San Francisco","Mersea Restaurant, San Francisco","Quince, San Francisco","The Grotto, San Francisco","Hog Island Oyster Company, San Francisco","Boulevard, San Francisco","Chapeau!, San Francisco","The House, San Francisco","Delancey Street Restaurant, San Francisco",SPIN San Francisco,"Chez Maman, San Francisco","Mo's Grill, San Francisco","Burma Superstar Restaurant, San Francisco","L'ardoise Bistro, San Francisco","La Ciccia, San Francisco","New Thai Elephant, San Francisco","E Tutto Qua, San Francisco","Pacific Cafe, San Francisco","Kokkari Estiatorio, San Francisco","Eight Am, San Francisco","Jeanne D'Arc Restaurant, San Francisco","Pier Market Seafood Restaurant, San Francisco"
Sissycat57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
ajdial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Lila T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
RoarMaagaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
73sandras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
Anonymous N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
GreggDavis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
Dog-man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
MrPerfect1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
wilburismycat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Triangletravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
William M B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
travelerSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
drKSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
ja14trip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
zane5061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
IndyTiger1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
luomweupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
smurraymd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Kitman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
longblackdog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Stephanie G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
Gina H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
Vacationers62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
Phil L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
ASullivan719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Goodwitch1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Rachel R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
Shadow010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
I8707RFdannyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
GMaWa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
KatieRalph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
MaryDonnaP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
AprilFool27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Sharon A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Soggiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
EstherP1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
CaliforniaGirl5555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
happyrelaxeddudes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Jen M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
sbquayle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
Kayelyn88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
dvcguy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Fen M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Patty04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
AZGrotta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
triplover9876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Freda M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,5.0
Sherides-reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
joan5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
jeffreysf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
amber9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Kathryn L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
minnidiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
Boots54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
juless507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
cathyswimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Lucie B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Selwyn B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
summerchill13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Adel B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
Mingo05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
travelertales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
123Happytogether,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
1sf29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Luv2TravelMamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
DarcKloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
Picker57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
wdlander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
mobie0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
OrieZaklad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
flhrse4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
larsenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
philGoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
netminder_60490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
SayGoWeGo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
rockstar31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
VivienneT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
scottwG5479UG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
mb0427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
JohnC250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
cholaandvato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Odyssey11111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
jjtrack33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
jjtrack33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
X7080WGmaryt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
francisp516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Adi M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
Meva8679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
majoresq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
YankeeKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
KirkGarey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
bellaface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
seattlesez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Terri R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
ShropshireBlade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
gottohavecoffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
gottohavecoffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
fishywog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
fishywog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
fishywog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
fishywog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
fishywog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Matthew B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
RonaldR852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
DanielBazel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
MTWOODSON76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Barbara M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
resarosenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Craig J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
poroger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
rochelleforster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
bronze4u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
25karenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Iris F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
merep1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
surashreek2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
safari888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Studio69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Studio69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Matthew G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Matthew G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Sitchontour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
ThomasTSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
ThomasTSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
81marilyns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
LindaL246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
grant s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
KJane1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
JAT-DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
ShawnaKH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
KelMSom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Geoffrey F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
jimmylaidley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Lexington00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
NelsonHughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
mcshanej2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
MIKKI R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Stephanie F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
JohnTGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
mike10484929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
altravelindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
NazminA_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
NazminA_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
MLS1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
BFO69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
gmgOc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
RichBampax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
T3491KSbriantraveler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
YZoubir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
sandraV8206IK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
gilbertoboselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
lidiam1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
jojok2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
peyushpeyush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
806SteveH806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
veronicacF8473KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
877harryt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Pentwater--summerjoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
jpr21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
lydiajoanclark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
teashm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
jomomocomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
corinnew200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
707waynep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
707waynep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Travelers_sf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
Janos K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
AMtripster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
ElLimerino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
YTomoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Jessica V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Lenise B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
ghotai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
ghotai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
DrAvru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
hatice-kd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Go82566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
nblovestotravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
moss1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
MΑΡΙΑ Κ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
CosmopolitanGirl8184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
Clark890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
samanthac861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
sharpsherpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Fo3d896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
NewlywedsBeirut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
elenagliatismel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
PJSF4ever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
olivierjs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
EnglandGrumpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
165donaldc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
165donaldc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
lukusbrown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Loretta W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
chefbaby2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
chefbaby2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
chefbaby2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
RH0s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
jyp12017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
H7794NMdonnah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Quynh N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Camper780784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
spOiled12014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
Shaker R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
799jeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
sirard888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
979paolof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
gwen m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,3.0,
nancy b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
timos59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Bethyangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
Binh H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
limo4fun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
nvmar333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
DrManuG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
meflaherty2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
baabaaeats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Chase_McCoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
Misteru55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Misteru55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
RBMinSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
Tim C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Nikos T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
SunK191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
travelgypsy122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
gabfor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
SFishometome2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
gregoryvirga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Cathy L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
EP_SFran14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
kurtdismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Kelly N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
sanfrankate415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
thestyledoctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
danny_paola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
NickYanakiev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
JClassPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Wibberz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
Dimitrivaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,
Elaine S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
globetrottergourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
555carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
Myrna M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Sara T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
TravelinJoe55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
ginolazzara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
dnyati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
H4christinaPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
J3400GWmichaelp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
Maryruth M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
fritznig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,
margaretwN156XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
margaretwN156XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Yanawalka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Veronica M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
jeff315a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Harry H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
PracticeAloha9595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
grknurse1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
northernglancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
05Stan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
pjrchgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
kierstan g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
montana43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
ftelerant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Annie L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Larrygdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
fbg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
14tams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
marymV1354VW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
MaryGT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
TomGillian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
315rogerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Guccenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
fachufaheem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
TeamLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
kerip833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
kbirt68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Bermytraveller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,
DrBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
Emily Gramos G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
Emily Gramos G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
carlaoverberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
RemoteWanderer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
Mishadoodle99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
Mojgan N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
